"id"	"label"	"description"	"x"	"y"	"cluster"	"weight<EU pub.>"	"weight<Total  link strength>"	"weight<Mur pub.>"	"weight<Spain pub.>"	"weight<Links>"
1745	1745	"<table><tr><td>Micro-level field:</td><td>1745</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of cleaner production; sustainability; resources conservation and recycling; journal of industrial ecology; resources policy</td></tr><tr><td>Terms:</td><td>industrial symbiosis; circular economy; eco industrial park; industrial ecology; circular business model</td></tr></table>"	"0.2354"	"0.484"	4	3592	195745	9	381	2508
2414	2414	"<table><tr><td>Micro-level field:</td><td>2414</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>zootaxa; zookeys; journal of arachnology; journal of natural history; crustaceana</td></tr><tr><td>Terms:</td><td>diplopoda; crustacea; polydesmida; oniscidea; opiliones</td></tr></table>"	"-0.2289"	"-0.1504"	4	1836	60648	9	299	1177
1015	1015	"<table><tr><td>Micro-level field:</td><td>1015</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>plant physiology; frontiers in plant science; plant journal; plant cell; journal of experimental botany</td></tr><tr><td>Terms:</td><td>arabinogalactan protein; xyloglucan; cellulose synthase; pollen tube; cortical microtubule</td></tr></table>"	"-0.3527"	"-0.3174"	4	4161	413982	9	269	2349
1705	1705	"<table><tr><td>Micro-level field:</td><td>1705</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>acta chiropterologica; journal of mammalogy; plos one; mammalia; journal of experimental biology</td></tr><tr><td>Terms:</td><td>bat; chiroptera; vespertilionidae; phyllostomidae; effect</td></tr></table>"	"-0.2346"	"-0.1066"	4	2582	123783	9	232	1999
1017	1017	"<table><tr><td>Micro-level field:</td><td>1017</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>fish & shellfish immunology; developmental and comparative immunology; aquaculture; plos one; journal of invertebrate pathology</td></tr><tr><td>Terms:</td><td>white spot syndrome virus; wssv; litopenaeus; shrimp; penaeus monodon</td></tr></table>"	"-0.4906"	"-0.2315"	4	3065	360786	9	162	2367
3745	3745	"<table><tr><td>Micro-level field:</td><td>3745</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>acta horticulturae; industrial crops and products; food chemistry; scientia horticulturae; phytotherapy research</td></tr><tr><td>Terms:</td><td>globe artichoke; cynara scolymus l; cardoon; cynara cardunculus l var; scolymus</td></tr></table>"	"-0.5077"	"-0.4317"	4	419	16830	9	76	984
2667	2667	"<table><tr><td>Micro-level field:</td><td>2667</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>environmental science-nano; environmental science & technology; science of the total environment; journal of agricultural and food chemistry; ecotoxicology and environmental safety</td></tr><tr><td>Terms:</td><td>arabidopsis; wheat; foliar application; oryza sativa l; maize</td></tr></table>"	"-0.0437"	"-0.4114"	4	496	177341	9	68	2216
89	89	"<table><tr><td>Micro-level field:</td><td>89</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>limnology and oceanography; biogeosciences; deep-sea research part ii-topical studies in oceanography; global biogeochemical cycles; marine chemistry</td></tr><tr><td>Terms:</td><td>dmsp; southern ocean; ocean acidification; bacterioplankton; air sea</td></tr></table>"	"-0.0265"	"-0.1647"	4	13345	835881	8	2271	2692
732	732	"<table><tr><td>Micro-level field:</td><td>732</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of coastal research; coastal engineering; marine geology; geomorphology; journal of geophysical research-oceans</td></tr><tr><td>Terms:</td><td>surf zone; shoreline change; swash zone; beach; sandy beach</td></tr></table>"	"0.3569"	"-0.0086"	4	6100	170069	8	1140	1850
699	699	"<table><tr><td>Micro-level field:</td><td>699</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of geophysical research-atmospheres; proceedings of spie; atmospheric chemistry and physics; atmospheric environment; geophysical research letters</td></tr><tr><td>Terms:</td><td>modis; aerosol optical depth; aeronet; atmospheric correction; raman lidar</td></tr></table>"	"0.3581"	"-0.0026"	4	4172	316183	8	701	2148
569	569	"<table><tr><td>Micro-level field:</td><td>569</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>coral reefs; plos one; marine ecology progress series; frontiers in marine science; marine pollution bulletin</td></tr><tr><td>Terms:</td><td>coral bleaching; coral; scleractinian coral; symbiodinium; reef building coral</td></tr></table>"	"-0.1701"	"-0.129"	4	4948	372267	8	461	2546
527	527	"<table><tr><td>Micro-level field:</td><td>527</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of chemical ecology; entomologia experimentalis et applicata; oecologia; ecological entomology; journal of economic entomology</td></tr><tr><td>Terms:</td><td>herbivory; arabidopsis; insect herbivore; cecidomyiidae; plant volatile</td></tr></table>"	"-0.2838"	"-0.1976"	4	5883	447013	8	433	2150
1125	1125	"<table><tr><td>Micro-level field:</td><td>1125</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>infection and immunity; applied and environmental microbiology; journal of food protection; journal of clinical microbiology; plos one</td></tr><tr><td>Terms:</td><td>shiga toxin; hemolytic uremic syndrome; enterohemorrhagic escherichia coli; stec; shiga toxin producing escherichia coli</td></tr></table>"	"-0.5811"	"-0.2526"	4	3805	220212	8	293	2200
2392	2392	"<table><tr><td>Micro-level field:</td><td>2392</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>hydrobiologia; zootaxa; toxicon; journal of the marine biological association of the united kingdom; plos one</td></tr><tr><td>Terms:</td><td>hydrozoa; scyphozoa; jellyfish; venom; ctenophore</td></tr></table>"	"-0.3178"	"-0.1585"	4	1882	105392	8	270	1975
2707	2707	"<table><tr><td>Micro-level field:</td><td>2707</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>science of the total environment; international journal of environmental research and public health; sustainability; environmental research; environmental science and pollution research</td></tr><tr><td>Terms:</td><td>air quality; air pollution; meteorological factor; no2; nitrogen dioxide</td></tr></table>"	"0.0086"	"0.3551"	4	1206	115348	8	232	2322
1122	1122	"<table><tr><td>Micro-level field:</td><td>1122</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>ieee international symposium on geoscience and remote sensing igarss; journal of atmospheric and oceanic technology; remote sensing; journal of hydrometeorology; ieee transactions on geoscience and remote sensing</td></tr><tr><td>Terms:</td><td>raindrop size distribution; gpm; precipitation product; rainfall estimation; tmpa</td></tr></table>"	"0.3625"	"0.0194"	4	2655	188247	8	211	1887
736	736	"<table><tr><td>Micro-level field:</td><td>736</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>theoretical and applied genetics; frontiers in plant science; euphytica; plos one; field crops research</td></tr><tr><td>Terms:</td><td>rice intensification; rice; brown planthopper; alternate wetting; japonica rice</td></tr></table>"	"-0.3455"	"-0.3116"	4	2344	527838	8	194	2520
2986	2986	"<table><tr><td>Micro-level field:</td><td>2986</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>diatom research; phytotaxa; nova hedwigia; fottea; journal of phycology</td></tr><tr><td>Terms:</td><td>bacillariophyta; new diatom species; type material; didymosphenia geminata; fragilariaceae</td></tr></table>"	"-0.1305"	"-0.1731"	4	1413	37371	8	189	955
1946	1946	"<table><tr><td>Micro-level field:</td><td>1946</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>phytochemistry; industrial crops and products; journal of the american chemical society; frontiers in plant science; plant physiology</td></tr><tr><td>Terms:</td><td>saccharomyces cerevisiae; cloning; biosynthesis; escherichia coli; deoxy d</td></tr></table>"	"-0.465"	"-0.392"	4	2038	223145	8	183	2017
2469	2469	"<table><tr><td>Micro-level field:</td><td>2469</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>aquaculture; journal of shellfish research; marine ecology progress series; aquaculture research; marine biology</td></tr><tr><td>Terms:</td><td>sea cucumber; apostichopus japonicus; selenka; echinoidea; holothuroidea</td></tr></table>"	"-0.1801"	"-0.1361"	4	1019	85752	8	183	1518
2268	2268	"<table><tr><td>Micro-level field:</td><td>2268</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>food control; journal of food protection; british food journal; journal of environmental health; trends in food science & technology</td></tr><tr><td>Terms:</td><td>traceability; food safety knowledge; attitude; food handler; practice</td></tr></table>"	"-0.0269"	"0.4149"	4	1624	84920	8	163	2380
2670	2670	"<table><tr><td>Micro-level field:</td><td>2670</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>food hydrocolloids; carbohydrate polymers; international journal of biological macromolecules; food chemistry; journal of agricultural and food chemistry</td></tr><tr><td>Terms:</td><td>polygalacturonase; pectin; pectin extraction; aspergillus niger; sugar beet pulp</td></tr></table>"	"-0.3972"	"-0.4008"	4	1237	107310	8	152	1816
2977	2977	"<table><tr><td>Micro-level field:</td><td>2977</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>acta horticulturae; proceedings of the florida state horticultural society; journal of economic entomology; plos one; phytopathology</td></tr><tr><td>Terms:</td><td>candidatus liberibacter; huanglongbing; rootstock; hlb; psylloidea</td></tr></table>"	"-0.3421"	"-0.276"	4	372	48629	8	137	1445
2563	2563	"<table><tr><td>Micro-level field:</td><td>2563</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of dairy science; animals; journal of animal science; research in veterinary science; animal</td></tr><tr><td>Terms:</td><td>subclinical ketosis; dietary cation anion difference; choline; ketosis; milk fever</td></tr></table>"	"-0.606"	"-0.1953"	4	1461	86242	8	76	1569
144	144	"<table><tr><td>Micro-level field:</td><td>144</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>food chemistry; starch-starke; carbohydrate polymers; cereal chemistry; lwt-food science and technology</td></tr><tr><td>Terms:</td><td>gelatinization; retrogradation; amylose content; corn starch; pasting</td></tr></table>"	"-0.4045"	"-0.385"	4	5485	397589	7	859	2738
818	818	"<table><tr><td>Micro-level field:</td><td>818</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of herpetology; zootaxa; amphibia-reptilia; plos one; copeia</td></tr><tr><td>Terms:</td><td>anura; hylidae; amphibia; tadpole; leptodactylidae</td></tr></table>"	"-0.2345"	"-0.1318"	4	3042	266630	7	486	2211
2638	2638	"<table><tr><td>Micro-level field:</td><td>2638</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>science of the total environment; journal of chromatography a; chemosphere; environmental science & technology; environmental science and pollution research</td></tr><tr><td>Terms:</td><td>uv filter; benzotriazole; sunscreen; methylparaben; synthetic musk</td></tr></table>"	"-0.0825"	"-0.426"	4	1392	118756	7	472	2083
1099	1099	"<table><tr><td>Micro-level field:</td><td>1099</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>waste management; waste management & research; resources conservation and recycling; journal of cleaner production; sustainability</td></tr><tr><td>Terms:</td><td>municipal solid waste; landfill; solid waste management; landfill leachate; msw</td></tr></table>"	"0.2519"	"0.0767"	4	3424	189784	7	403	2546
1641	1641	"<table><tr><td>Micro-level field:</td><td>1641</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>zootaxa; cretaceous research; zookeys; paleontological journal; coleopterists bulletin</td></tr><tr><td>Terms:</td><td>neuroptera; scydmaeninae; psocoptera; middle jurassic; psychodidae</td></tr></table>"	"-0.2464"	"-0.1598"	4	2804	65945	7	263	1343
2729	2729	"<table><tr><td>Micro-level field:</td><td>2729</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>veterinary parasitology; journal of medical entomology; ticks and tick-borne diseases; experimental and applied acarology; parasites & vectors</td></tr><tr><td>Terms:</td><td>bed bug; cimicidae; hemiptera; cimex lectularius; acaricidal activity</td></tr></table>"	"-0.5915"	"-0.2192"	4	805	82378	7	221	1603
1484	1484	"<table><tr><td>Micro-level field:</td><td>1484</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>proceedings of spie; remote sensing; remote sensing of environment; international journal of remote sensing; ieee international symposium on geoscience and remote sensing igarss</td></tr><tr><td>Terms:</td><td>landsat; atmospheric correction; sentinel; retrieval; inherent optical property</td></tr></table>"	"0.2872"	"-0.0048"	4	1995	138720	7	181	1843
2656	2656	"<table><tr><td>Micro-level field:</td><td>2656</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of virology; journal of invertebrate pathology; journal of general virology; virology; virus research</td></tr><tr><td>Terms:</td><td>baculovirus; bombyx mori nucleopolyhedrovirus; insect cell; autographa californica; bmnpv</td></tr></table>"	"-0.5223"	"-0.2463"	4	941	69194	7	168	1589
2332	2332	"<table><tr><td>Micro-level field:</td><td>2332</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>equine veterinary education; equine veterinary journal; journal of equine veterinary science; pferdeheilkunde; theriogenology</td></tr><tr><td>Terms:</td><td>endometritis; mare; equine endometrium; placentitis; cow</td></tr></table>"	"-0.8669"	"-0.0731"	4	2091	43162	7	94	1427
3451	3451	"<table><tr><td>Micro-level field:</td><td>3451</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of agricultural and food chemistry; russian journal of general chemistry; food chemistry; molecules; russian journal of coordination chemistry</td></tr><tr><td>Terms:</td><td>stevia rebaudiana; stevioside; stevia; rebaudioside; bertoni</td></tr></table>"	"-0.5238"	"-0.4461"	4	253	31999	7	50	1534
4136	4136	"<table><tr><td>Micro-level field:</td><td>4136</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>food chemistry; foods; acta horticulturae; journal of agricultural and food chemistry; scientia horticulturae</td></tr><tr><td>Terms:</td><td>ceratonia siliqua l; carob; carob powder; prosopis; carob fruit</td></tr></table>"	"-0.5623"	"-0.4222"	4	131	8512	7	46	797
3804	3804	"<table><tr><td>Micro-level field:</td><td>3804</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of ethnopharmacology; phytotaxa; chemistry of natural compounds; natural product research; natural product communications</td></tr><tr><td>Terms:</td><td>capparis spinosa l; caper; capparaceae; capparis; bryophyllum pinnatum</td></tr></table>"	"-0.5916"	"-0.4228"	4	171	15498	7	38	1145
751	751	"<table><tr><td>Micro-level field:</td><td>751</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of structural geology; tectonophysics; tectonics; marine and petroleum geology; aapg bulletin</td></tr><tr><td>Terms:</td><td>messinian salinity crisis; deformation band; central paratethys; northern apennines; tunisia</td></tr></table>"	"0.4167"	"-0.1028"	4	9547	280470	6	1568	1517
508	508	"<table><tr><td>Micro-level field:</td><td>508</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>international journal of systematic and evolutionary microbiology; antonie van leeuwenhoek international journal of general and molecular microbiology; archives of microbiology; current microbiology; systematic and applied microbiology</td></tr><tr><td>Terms:</td><td>sp nov; gen; seawater; halophilic bacterium; description</td></tr></table>"	"-0.4043"	"-0.2772"	4	5080	485770	6	907	2437
1614	1614	"<table><tr><td>Micro-level field:</td><td>1614</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>zootaxa; deep-sea research part ii-topical studies in oceanography; deep-sea research part i-oceanographic research papers; frontiers in marine science; polar biology</td></tr><tr><td>Terms:</td><td>pycnogonida; tanaidacea; national jurisdiction; asellota; cheilostomata</td></tr></table>"	"-0.1659"	"-0.125"	4	4272	158944	6	796	1785
556	556	"<table><tr><td>Micro-level field:</td><td>556</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>zootaxa; crustaceana; journal of crustacean biology; aquaculture; journal of experimental marine biology and ecology</td></tr><tr><td>Terms:</td><td>decapoda; brachyura; anomura; caridea; crayfish</td></tr></table>"	"-0.2017"	"-0.1334"	4	4473	198033	6	790	2000
1709	1709	"<table><tr><td>Micro-level field:</td><td>1709</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of cleaner production; ecological modelling; sustainability; ecological economics; ecological indicators</td></tr><tr><td>Terms:</td><td>emergy analysis; emergy; emergy evaluation; urban metabolism; ecological network analysis</td></tr></table>"	"0.1701"	"0.488"	4	2709	183835	6	493	2268
1337	1337	"<table><tr><td>Micro-level field:</td><td>1337</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>environmental science & technology; science of the total environment; chemosphere; water research; environmental science and pollution research</td></tr><tr><td>Terms:</td><td>humic acid; diffusive gradient; humic substance; dissolved organic matter; fluorescence spectroscopy</td></tr></table>"	"0.0864"	"-0.2913"	4	3344	304220	6	458	2258
1897	1897	"<table><tr><td>Micro-level field:</td><td>1897</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>general and comparative endocrinology; hormones and behavior; plos one; proceedings of the royal society b-biological sciences; journal of experimental biology</td></tr><tr><td>Terms:</td><td>corticosterone; yolk androgen; adrenocortical activity; acute stress; glucocorticoid</td></tr></table>"	"-0.292"	"-0.1025"	4	2885	216300	6	445	1930
1109	1109	"<table><tr><td>Micro-level field:</td><td>1109</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>parasitology research; veterinary parasitology; journal of eukaryotic microbiology; applied and environmental microbiology; parasites & vectors</td></tr><tr><td>Terms:</td><td>cryptosporidium parvum; giardia duodenali; giardia; microsporidia; blastocystis</td></tr></table>"	"-0.5987"	"-0.2284"	4	3236	144157	6	440	2352
1310	1310	"<table><tr><td>Micro-level field:</td><td>1310</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>forest ecology and management; science of the total environment; water air and soil pollution; biogeochemistry; environmental pollution</td></tr><tr><td>Terms:</td><td>stemflow; throughfall; rainfall interception; critical load; atmospheric deposition</td></tr></table>"	"-0.0268"	"-0.151"	4	3506	300769	6	429	1834
2026	2026	"<table><tr><td>Micro-level field:</td><td>2026</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of dairy science; lipids; animal feed science and technology; journal of agricultural and food chemistry; animals</td></tr><tr><td>Terms:</td><td>conjugated linoleic acid; tran; cla; isomer; cis</td></tr></table>"	"-0.5721"	"-0.2711"	4	2606	140291	6	419	1904
2659	2659	"<table><tr><td>Micro-level field:</td><td>2659</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>zootaxa; journal of parasitology; parasitology research; parasitology; plos one</td></tr><tr><td>Terms:</td><td>phthiraptera; dermanyssus gallinae; acariformes; syringophilidae; poultry red mite</td></tr></table>"	"-0.3037"	"-0.1462"	4	1377	63608	6	405	1124
1785	1785	"<table><tr><td>Micro-level field:</td><td>1785</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>environmental science & technology; chemosphere; science of the total environment; environmental pollution; environment international</td></tr><tr><td>Terms:</td><td>per; polyfluoroalkyl substance; perfluorooctanoic acid; pfoa; perfluorinated compound</td></tr></table>"	"-0.0928"	"-0.3711"	4	2006	154331	6	250	2455
2605	2605	"<table><tr><td>Micro-level field:</td><td>2605</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>small ruminant research; tropical animal health and production; indian journal of animal sciences; animal production science; journal of animal science</td></tr><tr><td>Terms:</td><td>wool; lamb survival; wool trait; kleiber ratio; wool characteristic</td></tr></table>"	"-0.5554"	"-0.1831"	4	947	36050	6	218	1367
3122	3122	"<table><tr><td>Micro-level field:</td><td>3122</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of applied ichthyology; indian journal of fisheries; indian journal of geo-marine sciences; acta ichthyologica et piscatoria; turkish journal of fisheries and aquatic sciences</td></tr><tr><td>Terms:</td><td>length weight relationship; hamilton; fish species; condition factor; cyprinidae</td></tr></table>"	"-0.1786"	"-0.1175"	4	455	22981	6	90	611
148	148	"<table><tr><td>Micro-level field:</td><td>148</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>palaeogeography palaeoclimatology palaeoecology; cretaceous research; review of palaeobotany and palynology; geology; paleontological journal</td></tr><tr><td>Terms:</td><td>ammonite; paleocene eocene thermal maximum; maximum; permian triassic boundary; calcareous nannofossil</td></tr></table>"	"0.1738"	"-0.1176"	4	12529	385891	5	1516	2018
1491	1491	"<table><tr><td>Micro-level field:</td><td>1491</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>molecular plant-microbe interactions; journal of bacteriology; systematic and applied microbiology; applied and environmental microbiology; plant physiology</td></tr><tr><td>Terms:</td><td>lotus japonicus; sinorhizobium meliloti; medicago truncatula; symbiosis; nod factor</td></tr></table>"	"-0.3461"	"-0.3068"	4	3377	207268	5	656	1759
1720	1720	"<table><tr><td>Micro-level field:</td><td>1720</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>evolution; genetics; journal of evolutionary biology; proceedings of the royal society b-biological sciences; proceedings of the national academy of sciences of the united states of america</td></tr><tr><td>Terms:</td><td>sex; adaptation; epistasis; experimental evolution; parasite</td></tr></table>"	"-0.3928"	"-0.2017"	4	3602	294435	5	541	2363
636	636	"<table><tr><td>Micro-level field:</td><td>636</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>building and environment; sustainable cities and society; urban climate; remote sensing; energy and buildings</td></tr><tr><td>Terms:</td><td>land surface temperature; urban heat island; urbanization; outdoor thermal comfort; pollutant dispersion</td></tr></table>"	"0.3488"	"0.0419"	4	4574	285047	5	498	2495
1653	1653	"<table><tr><td>Micro-level field:</td><td>1653</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>geophysical journal international; earth and planetary science letters; journal of geophysical research-solid earth; geochemistry geophysics geosystems; physics of the earth and planetary interiors</td></tr><tr><td>Terms:</td><td>magnetotactic bacterium; geomagnetic field; magnetic property; magnetite; magnetic susceptibility</td></tr></table>"	"0.3898"	"-0.1272"	4	3755	130478	5	420	2075
2693	2693	"<table><tr><td>Micro-level field:</td><td>2693</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>marine pollution bulletin; biological invasions; bioinvasions records; mediterranean marine science; aquatic invasions</td></tr><tr><td>Terms:</td><td>ballast water; invasive lionfish; ascidiacea; pterois volitan; lionfish</td></tr></table>"	"-0.1787"	"-0.1323"	4	1574	87348	5	340	1361
2289	2289	"<table><tr><td>Micro-level field:</td><td>2289</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>photochemistry and photobiology; journal of photochemistry and photobiology b-biology; proceedings of spie; journal of geophysical research-atmospheres; photochemical & photobiological sciences</td></tr><tr><td>Terms:</td><td>ultraviolet radiation; mycosporine; uv b; enhanced uv b radiation</td></tr></table>"	"-0.2669"	"-0.2983"	4	1992	131232	5	325	2049
834	834	"<table><tr><td>Micro-level field:</td><td>834</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>field crops research; agricultural systems; agricultural and forest meteorology; climatic change; european journal of agronomy</td></tr><tr><td>Terms:</td><td>heat stress; high temperature; rice yield; crop model; yield gap</td></tr></table>"	"-0.0171"	"-0.013"	4	4138	388110	5	315	2460
1438	1438	"<table><tr><td>Micro-level field:</td><td>1438</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>frontiers in plant science; plos one; bmc genomics; plant journal; international journal of molecular sciences</td></tr><tr><td>Terms:</td><td>mirna; dna methylation; small rna; high throughput sequencing; plant microrna</td></tr></table>"	"-0.3629"	"-0.3124"	4	2191	463387	5	297	2196
1258	1258	"<table><tr><td>Micro-level field:</td><td>1258</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>plant and soil; frontiers in plant science; journal of plant nutrition; journal of experimental botany; communications in soil science and plant analysis</td></tr><tr><td>Terms:</td><td>aluminum tolerance; arabidopsis; phosphorus deficiency; phosphate starvation; root system architecture</td></tr></table>"	"-0.2873"	"-0.2981"	4	2868	321134	5	279	2147
2778	2778	"<table><tr><td>Micro-level field:</td><td>2778</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of hydrology; environmental earth sciences; hydrogeology journal; acta carsologica; geomorphology</td></tr><tr><td>Terms:</td><td>sinkhole; cafe; karst; speleogenesis; karst system</td></tr></table>"	"0.3204"	"-0.0525"	4	1390	50570	5	257	1178
2677	2677	"<table><tr><td>Micro-level field:</td><td>2677</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of virology; veterinary microbiology; transboundary and emerging diseases; veterinary record; plos one</td></tr><tr><td>Terms:</td><td>ceratopogonidae; bluetongue virus; diptera; culicoide; schmallenberg virus</td></tr></table>"	"-0.624"	"-0.1954"	4	1756	47183	5	252	1400
2275	2275	"<table><tr><td>Micro-level field:</td><td>2275</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of fish biology; fisheries research; environmental biology of fishes; marine ecology progress series; canadian journal of fisheries and aquatic sciences</td></tr><tr><td>Terms:</td><td>anguilla anguilla; european eel; otolith chemistry; japanese eel; glass eel</td></tr></table>"	"-0.1804"	"-0.1179"	4	1886	86887	5	217	1409
1980	1980	"<table><tr><td>Micro-level field:</td><td>1980</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>crop science; pesquisa agropecuaria brasileira; crop breeding and applied biotechnology; euphytica; revista brasileira de fruticultura</td></tr><tr><td>Terms:</td><td>common bean; phaseolus vulgaris l; ammi; plot size; colletotrichum lindemuthianum</td></tr></table>"	"-0.3365"	"-0.3096"	4	760	73282	5	186	1409
