"id"	"label"	"description"	"x"	"y"	"cluster"	"weight<EU pub.>"	"weight<Total  link strength>"	"weight<Mur pub.>"	"weight<Spain pub.>"	"weight<Links>"
2149	2149	"<table><tr><td>Micro-level field:</td><td>2149</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>oceans-ieee; sensors; ieee access; ieee journal of oceanic engineering; journal of the acoustical society of america</td></tr><tr><td>Terms:</td><td>underwater wireless sensor network; underwater acoustic communication; protocol; underwater thing</td></tr></table>"	"0.819"	"0.462"	5	493	46755	4	119	1687
2580	2580	"<table><tr><td>Micro-level field:</td><td>2580</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee transactions on power delivery; ieee transactions on communications; ieee access; ieee international conference on communications; international conference on smart grid communications</td></tr><tr><td>Terms:</td><td>power line communication; plc; ofdm; plc system; power line</td></tr></table>"	"0.8397"	"0.4607"	5	638	22914	4	106	1246
2345	2345	"<table><tr><td>Micro-level field:</td><td>2345</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee conference on decision and control; ifac papersonline; proceedings of the american control conference; chinese control conference; automatica</td></tr><tr><td>Terms:</td><td>port hamiltonian system; acrobot; inverted pendulum; self balancing robot; pendubot</td></tr></table>"	"0.8441"	"0.2348"	5	571	38518	4	78	1214
2131	2131	"<table><tr><td>Micro-level field:</td><td>2131</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; annual ieee symposium on foundations of computer science; discrete applied mathematics; algorithmica; theoretical computer science</td></tr><tr><td>Terms:</td><td>road network; pairs shortest path; shortest path algorithm; maximum flow problem; route planning</td></tr></table>"	"0.7979"	"0.5156"	5	1080	42368	4	66	1375
2895	2895	"<table><tr><td>Micro-level field:</td><td>2895</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>aequationes mathematicae; journal of mathematical analysis and applications; journal of computational analysis and applications; journal of inequalities and applications; publicationes mathematicae-debrecen</td></tr><tr><td>Terms:</td><td>stability; functional equation; hyers ulam stability; fixed point approach; derivation</td></tr></table>"	"1.1595"	"0.1852"	5	402	5335	4	59	397
2847	2847	"<table><tr><td>Micro-level field:</td><td>2847</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>international journal of advanced manufacturing technology; procedia cirp; international journal of production research; proceedings of the institution of mechanical engineers part b-journal of engineering manufacture; journal of manufacturing science and engineering-transactions of the asme</td></tr><tr><td>Terms:</td><td>tolerance analysis; fixture; selective assembly; mechanical assembly</td></tr></table>"	"0.7116"	"0.2284"	5	553	21354	4	48	1325
1824	1824	"<table><tr><td>Micro-level field:</td><td>1824</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee transactions on computer-aided design of integrated circuits and systems; design automation conference dac; asia and south pacific design automation conference proceedings; iccad-ieee acm international conference on computer-aided design; design automation and test in europe conference and exhibition</td></tr><tr><td>Terms:</td><td>global routing; analog circuit; fpga placement; sequence pair; obstacle</td></tr></table>"	"0.8577"	"0.382"	5	399	30265	4	45	1484
3391	3391	"<table><tr><td>Micro-level field:</td><td>3391</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee international conference on robotics and automation icra; ieee international conference on intelligent robots and systems; advances in intelligent systems and computing; proceedings of spie</td></tr><tr><td>Terms:</td><td>intelligent space; ros; partner robot; rt middleware; informationally structured space</td></tr></table>"	"0.6967"	"0.4853"	5	106	10813	4	35	913
3835	3835	"<table><tr><td>Micro-level field:</td><td>3835</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; international journal of unconventional computing; physical review letters; biosystems; journal of physics d-applied physics</td></tr><tr><td>Terms:</td><td>physarum polycephalum; physarum; slime mould; amoeba; plasmodium</td></tr></table>"	"0.4279"	"0.2789"	5	245	11535	4	18	1260
3791	3791	"<table><tr><td>Micro-level field:</td><td>3791</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee transactions on microwave theory and techniques; microwave and optical technology letters; european microwave conference; ieee mtt-s international microwave symposium; asia pacific microwave conference-proceedings</td></tr><tr><td>Terms:</td><td>port receiver; port; port technology; port circuit; port modulator</td></tr></table>"	"0.9807"	"0.0261"	5	88	3099	4	18	354
1828	1828	"<table><tr><td>Micro-level field:</td><td>1828</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>journal of algebra; communications in algebra; journal of mathematical physics; journal of pure and applied algebra; journal of algebra and its applications</td></tr><tr><td>Terms:</td><td>vertex algebra; polynomial identity; central polynomial; logarithmic conformal field theory; codimension growth</td></tr></table>"	"1.2276"	"0.1981"	5	2451	20279	3	723	414
2164	2164	"<table><tr><td>Micro-level field:</td><td>2164</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>fuzzy sets and systems; information sciences; lecture notes in computer science; ieee international conference on fuzzy systems; advances in intelligent systems and computing</td></tr><tr><td>Terms:</td><td>uninorm; fuzzy implication; sugeno integral; ordinal sum; distributivity</td></tr></table>"	"0.6056"	"0.5251"	5	1308	32436	3	598	1342
55	55	"<table><tr><td>Micro-level field:</td><td>55</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; aaai conference on artificial intelligence; proceedings of the 2020 conference on empirical methods in natural language processing (emnlp); ieee access; 2019 conference on empirical methods in natural language processing and the 9th international joint conference on natural language processing (emnlp-ijcnlp 2019)</td></tr><tr><td>Terms:</td><td>neural machine translation; visual question; image captioning; text generation; natural language inference</td></tr></table>"	"0.5261"	"0.595"	5	1960	304510	3	480	3254
1041	1041	"<table><tr><td>Micro-level field:</td><td>1041</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; proceedings of the ieee virtual reality annual international symposium; presence-virtual and augmented reality; virtual reality; proceedings of spie</td></tr><tr><td>Terms:</td><td>motion sickness; cybersickness; presence; vection; virtual reality exposure therapy</td></tr></table>"	"0.0394"	"0.6755"	5	2414	167536	3	387	2551
731	731	"<table><tr><td>Micro-level field:</td><td>731</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee conference on decision and control; proceedings of the american control conference; ifac papersonline; computers & chemical engineering; industrial & engineering chemistry research</td></tr><tr><td>Terms:</td><td>economic model predictive control; dynamic optimization; batch reactor; mpc; economic mpc</td></tr></table>"	"0.8274"	"0.2295"	5	2591	158156	3	377	2285
629	629	"<table><tr><td>Micro-level field:</td><td>629</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>energies; transportation research part d-transport and environment; energy policy; applied energy; energy</td></tr><tr><td>Terms:</td><td>battery electric vehicle; vehicle; electric vehicle charging station; electric bus; alternative fuel vehicle</td></tr></table>"	"0.7048"	"0.2799"	5	3684	255053	3	372	2410
501	501	"<table><tr><td>Micro-level field:</td><td>501</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee international conference on robotics and automation icra; ieee international conference on intelligent robots and systems; lecture notes in computer science; ieee robotics and automation letters; ieee access</td></tr><tr><td>Terms:</td><td>path planning; mobile robot navigation; path</td></tr></table>"	"0.7083"	"0.3738"	5	1564	177767	3	350	2337
1594	1594	"<table><tr><td>Micro-level field:</td><td>1594</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; computational geometry-theory and applications; discrete & computational geometry; algorithmica; theoretical computer science</td></tr><tr><td>Terms:</td><td>simple polygon; voronoi diagram; convex polygon; segment; crossing number</td></tr></table>"	"0.9009"	"0.4606"	5	2096	30297	3	323	1425
1002	1002	"<table><tr><td>Micro-level field:</td><td>1002</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; discrete applied mathematics; discrete mathematics; theoretical computer science; journal of graph theory</td></tr><tr><td>Terms:</td><td>total domination; clique width; treewidth; domination number; cops</td></tr></table>"	"0.9786"	"0.4563"	5	4172	39834	3	286	1043
1094	1094	"<table><tr><td>Micro-level field:</td><td>1094</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; real-time systems symposium-proceedings; ieee international conference on emerging technologies and factory automation-etfa; real-time systems; euromicro workshop on real-time systems-proceedings</td></tr><tr><td>Terms:</td><td>real time system; scheduling; system; schedulability analysis; multiprocessor</td></tr></table>"	"0.7746"	"0.516"	5	1581	48686	3	271	1628
1244	1244	"<table><tr><td>Micro-level field:</td><td>1244</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>ieee transactions on power delivery; ieee transactions on power electronics; ieee energy conversion congress and exposition; european conference on power electronics and applications; ieee industrial electronics society</td></tr><tr><td>Terms:</td><td>modular multilevel converters; mmc; hvdc application; multi terminal hvdc system; mmc hvdc</td></tr></table>"	"0.848"	"0.1861"	5	1573	75127	3	257	1595
1546	1546	"<table><tr><td>Micro-level field:</td><td>1546</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee transactions on power electronics; annual ieee applied power electronics conference and exposition (apec); ieee energy conversion congress and exposition; ieee transactions on industrial electronics; ieee power electronics specialists conference records</td></tr><tr><td>Terms:</td><td>electronic ballast; piezoelectric transformer; driver; lamp; fluorescent lamp</td></tr></table>"	"0.8548"	"0.1764"	5	604	50984	3	252	1321
1040	1040	"<table><tr><td>Micro-level field:</td><td>1040</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee transactions on visualization and computer graphics; lecture notes in computer science; computer graphics forum; proceedings of spie; computers & graphics-uk</td></tr><tr><td>Terms:</td><td>volume visualization; volume rendering; point cloud compression; volume data; compression</td></tr></table>"	"0.6376"	"0.4011"	5	2057	92815	3	214	2383
848	848	"<table><tr><td>Micro-level field:</td><td>848</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; proceedings of spie; ieee conference on computer vision and pattern recognition; ieee international conference on image processing icip; ieee transactions on intelligent transportation systems</td></tr><tr><td>Terms:</td><td>pedestrian detection; face detection; crowd counting; crowd density estimation; adaboost</td></tr></table>"	"0.6292"	"0.4395"	5	861	175734	3	206	2420
572	572	"<table><tr><td>Micro-level field:</td><td>572</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; proceedings of machine learning research; aaai conference on artificial intelligence; advances in neural information processing systems; ieee international conference on intelligent robots and systems</td></tr><tr><td>Terms:</td><td>deep reinforcement; monte carlo tree search; agent; planning; pomdp</td></tr></table>"	"0.6739"	"0.4601"	5	1654	170789	3	189	2458
1496	1496	"<table><tr><td>Micro-level field:</td><td>1496</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>ieee transactions on antennas and propagation; ieee transactions on magnetics; ieee antennas and propagation society international symposium; journal of computational physics; microwave and optical technology letters</td></tr><tr><td>Terms:</td><td>fdtd; fdtd method; absorbing boundary condition; unbounded domain; pml</td></tr></table>"	"0.927"	"-0.0741"	5	1923	51161	3	170	1442
644	644	"<table><tr><td>Micro-level field:</td><td>644</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee international conference on robotics and automation icra; ieee international conference on intelligent robots and systems; ieee-ras international conference on humanoid robots; lecture notes in computer science; ieee robotics and automation letters</td></tr><tr><td>Terms:</td><td>biped robot; uneven terrain; stair</td></tr></table>"	"0.6963"	"0.2961"	5	1868	123654	3	164	2201
1060	1060	"<table><tr><td>Micro-level field:</td><td>1060</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee international symposium on circuits and systems; ieee journal of solid-state circuits; ieee transactions on circuits and systems ii-express briefs; ieee transactions on circuits and systems i-regular papers; analog integrated circuits and signal processing</td></tr><tr><td>Terms:</td><td>sar adc; bit; time interleaved adc; db sndr; continuous time delta sigma modulator</td></tr></table>"	"0.9397"	"0.0977"	5	1250	33933	3	162	1456
1788	1788	"<table><tr><td>Micro-level field:</td><td>1788</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; aaai conference on artificial intelligence; proceedings of machine learning research; advances in neural information processing systems; ieee access</td></tr><tr><td>Terms:</td><td>fairness; explanation; explainable ai; ethics; explainable artificial intelligence</td></tr></table>"	"0.2718"	"0.5654"	5	1770	188026	3	160	3079
2141	2141	"<table><tr><td>Micro-level field:</td><td>2141</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; information processing & management; information retrieval journal; communications in computer and information science; acm transactions on information systems</td></tr><tr><td>Terms:</td><td>community question; clef; cross language information retrieval; expert finding; pseudo relevance feedback</td></tr></table>"	"0.5254"	"0.6028"	5	641	45448	3	156	1498
2282	2282	"<table><tr><td>Micro-level field:</td><td>2282</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee antennas and propagation society international symposium; ieee transactions on antennas and propagation; ieee sensors journal; ieee antennas and wireless propagation letters; sensors</td></tr><tr><td>Terms:</td><td>metallic object; chipless rfid tag; uhf rfid application; harmonic radar; metallic surface</td></tr></table>"	"0.9214"	"0.0041"	5	958	42640	3	147	1824
1634	1634	"<table><tr><td>Micro-level field:</td><td>1634</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee conference on decision and control; ieee transactions on automatic control; ieee international conference on systems man and cybernetics conference proceedings; ifac papersonline</td></tr><tr><td>Terms:</td><td>discrete event system; flexible manufacturing system; supervisory control; fault diagnosis; diagnosability</td></tr></table>"	"0.6951"	"0.5553"	5	1161	36089	3	144	1468
2051	2051	"<table><tr><td>Micro-level field:</td><td>2051</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>sensors; lecture notes in computer science; ieee engineering in medicine and biology society conference proceedings; ieee sensors journal; gait & posture</td></tr><tr><td>Terms:</td><td>gait recognition; human identification; orientation estimation; inertial measurement unit; quaternion</td></tr></table>"	"0.4827"	"0.4275"	5	1121	96536	3	136	1983
1288	1288	"<table><tr><td>Micro-level field:</td><td>1288</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee transactions on haptics; ieee haptics symposium; sensors; journal of visual impairment & blindness</td></tr><tr><td>Terms:</td><td>touch; effect; perception; visually impaired person; visually</td></tr></table>"	"0.1145"	"0.5154"	5	2043	116474	3	135	2330
1871	1871	"<table><tr><td>Micro-level field:</td><td>1871</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee transactions on antennas and propagation; sensors; ieee engineering in medicine and biology society conference proceedings; ieee antennas and propagation society international symposium; ieee access</td></tr><tr><td>Terms:</td><td>wireless body area network; wban; ieee; human body communication; human body</td></tr></table>"	"0.7741"	"0.4973"	5	822	69442	3	134	2112
2708	2708	"<table><tr><td>Micro-level field:</td><td>2708</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee international conference on data mining; data mining and knowledge discovery; ieee access; information sciences</td></tr><tr><td>Terms:</td><td>time series classification; time series; dynamic time; multivariate time series; similarity search</td></tr></table>"	"0.5993"	"0.4701"	5	538	53401	3	112	2065
1515	1515	"<table><tr><td>Micro-level field:</td><td>1515</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>transportation research record; ieee transactions on intelligent transportation systems; transportation research part c-emerging technologies; lecture notes in computer science; ieee international conference on intelligent transportation systems-itsc</td></tr><tr><td>Terms:</td><td>short term traffic flow prediction; traffic forecasting; map matching</td></tr></table>"	"0.6269"	"0.4901"	5	819	117949	3	111	2324
1699	1699	"<table><tr><td>Micro-level field:</td><td>1699</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee access; computers & security; security and communication networks; communications in computer and information science</td></tr><tr><td>Terms:</td><td>android malware detection; malware classification; android apps; permission; ransomware</td></tr></table>"	"0.7144"	"0.5696"	5	548	60410	3	91	1884
1758	1758	"<table><tr><td>Micro-level field:</td><td>1758</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Life and earth sciences</td></tr><tr><td>Sources:</td><td>proceedings of spie; ieee international symposium on geoscience and remote sensing igarss; ieee transactions on geoscience and remote sensing; lecture notes in computer science; remote sensing</td></tr><tr><td>Terms:</td><td>multi focus image fusion; pan sharpening; pcnn; visible image; infrared</td></tr></table>"	"0.6526"	"0.3996"	5	545	78779	3	88	2075
1292	1292	"<table><tr><td>Micro-level field:</td><td>1292</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>ieee international conference on robotics and automation icra; ieee international conference on intelligent robots and systems; lecture notes in computer science; ieee engineering in medicine and biology society conference proceedings; ieee robotics and automation letters</td></tr><tr><td>Terms:</td><td>robotic surgery; surgery; mri; needle insertion; continuum robots</td></tr></table>"	"0.1586"	"0.1844"	5	1975	122675	3	62	2240
1847	1847	"<table><tr><td>Micro-level field:</td><td>1847</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee international conference on communications; computer networks; ieee global communications conference; ieee access</td></tr><tr><td>Terms:</td><td>named data; ndn; information centric network; content centric; icn</td></tr></table>"	"0.7713"	"0.5477"	5	707	47222	3	54	1614
3137	3137	"<table><tr><td>Micro-level field:</td><td>3137</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; bell labs technical journal; ieee communications magazine; ieee international conference on communications; ieee global telecommunications conference (globecom)</td></tr><tr><td>Terms:</td><td>webrtc; voip network; internet telephony; detection; session initiation protocol</td></tr></table>"	"0.7698"	"0.5608"	5	287	10024	3	47	841
2985	2985	"<table><tr><td>Micro-level field:</td><td>2985</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Social sciences and humanities</td></tr><tr><td>Sources:</td><td>industrial management & data systems; lecture notes in business information processing; communications in computer and information science; enterprise information systems; information systems management</td></tr><tr><td>Terms:</td><td>enterprise resource planning; erp system; erp implementation; erp; erp project</td></tr></table>"	"0.1453"	"0.781"	5	352	32635	3	30	1068
1958	1958	"<table><tr><td>Micro-level field:</td><td>1958</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee conference on computer vision and pattern recognition; aaai conference on artificial intelligence; proceedings of machine learning research; advances in neural information processing systems</td></tr><tr><td>Terms:</td><td>continual; shot; zero shot; shot classification; generalized zero shot</td></tr></table>"	"0.6214"	"0.4465"	5	450	144996	3	26	2230
3031	3031	"<table><tr><td>Micro-level field:</td><td>3031</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee transactions on wireless communications; ieee access; ieee international conference on communications; ieee transactions on vehicular technology; ieee global communications conference</td></tr><tr><td>Terms:</td><td>full duplex communication; simultaneous transmit; self interference cancellation; full duplex system; band full duplex</td></tr></table>"	"0.8421"	"0.4825"	5	260	31439	3	15	851
3436	3436	"<table><tr><td>Micro-level field:</td><td>3436</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; communications in computer and information science; ieee communications magazine; ieee global telecommunications conference (globecom); computer communications</td></tr><tr><td>Terms:</td><td>ipv4; ieee; wireless lan; ipsec; wlan</td></tr></table>"	"0.7807"	"0.5535"	5	93	6781	3	11	638
979	979	"<table><tr><td>Micro-level field:</td><td>979</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; neural computation; ieee international joint conference on neural networks (ijcnn); neurocomputing; physical review e</td></tr><tr><td>Terms:</td><td>event; spiking neuron; neuronal network; neuron; spike</td></tr></table>"	"0.4803"	"0.322"	5	3707	259713	2	420	2558
2524	2524	"<table><tr><td>Micro-level field:</td><td>2524</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>linear algebra and its applications; linear & multilinear algebra; communications in algebra; journal of mathematical analysis and applications; proceedings of the american mathematical society</td></tr><tr><td>Terms:</td><td>prime ring; generalized derivation; lie ideal; multilinear polynomial; additive map</td></tr></table>"	"1.2109"	"0.2014"	5	880	5574	2	377	295
2065	2065	"<table><tr><td>Micro-level field:</td><td>2065</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>journal of algebra; communications in algebra; journal of pure and applied algebra; theory and applications of categories; communications in mathematical physics</td></tr><tr><td>Terms:</td><td>compact quantum group; subfactor; weak hopf algebra; fusion category; multiplier hopf</td></tr></table>"	"1.2272"	"0.1992"	5	2987	20189	2	337	449
534	534	"<table><tr><td>Micro-level field:</td><td>534</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>ieee power and energy society general meeting pesgm; ieee transactions on power systems; international journal of electrical power & energy systems; energies; electric power systems research</td></tr><tr><td>Terms:</td><td>distribution network reconfiguration; radial distribution system; service restoration; optimal capacitor placement; reconfiguration</td></tr></table>"	"0.7952"	"0.2404"	5	2010	169319	2	314	2083
1295	1295	"<table><tr><td>Micro-level field:</td><td>1295</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>analog integrated circuits and signal processing; ieee international symposium on circuits and systems; ieee transactions on circuits and systems ii-express briefs; aeu-international journal of electronics and communications; journal of circuits systems and computers</td></tr><tr><td>Terms:</td><td>pass filter; current conveyor; ccii; stage amplifier; quadrature oscillator</td></tr></table>"	"0.9395"	"0.0968"	5	1046	27515	2	294	1285
234	234	"<table><tr><td>Micro-level field:</td><td>234</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; pattern recognition; neurocomputing; proceedings of spie; ieee international conference on image processing icip</td></tr><tr><td>Terms:</td><td>face recognition; kinship verification; dimensionality reduction; discriminant analysis; age estimation</td></tr></table>"	"0.6229"	"0.4468"	5	1647	332933	2	264	3086
1331	1331	"<table><tr><td>Micro-level field:</td><td>1331</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>queueing systems; performance evaluation; lecture notes in computer science; operations research letters; european journal of operational research</td></tr><tr><td>Terms:</td><td>retrial queue; vacation; m g; customer; call center</td></tr></table>"	"0.7239"	"0.5262"	5	2604	51271	2	235	1713
1209	1209	"<table><tr><td>Micro-level field:</td><td>1209</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee international joint conference on neural networks (ijcnn); neurocomputing; proceedings of spie; pattern recognition</td></tr><tr><td>Terms:</td><td>squares support vector machine; support vector regression; ls svm; vector machine; ordinal regression</td></tr></table>"	"0.6156"	"0.4459"	5	979	168407	2	233	2868
2154	2154	"<table><tr><td>Micro-level field:</td><td>2154</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee access; expert systems with applications; ieee international joint conference on neural networks (ijcnn); knowledge-based systems</td></tr><tr><td>Terms:</td><td>credit card fraud detection; imbalanced data; class imbalance problem; smote; mahalanobis taguchi system</td></tr></table>"	"0.5744"	"0.4776"	5	741	128298	2	233	2826
1475	1475	"<table><tr><td>Micro-level field:</td><td>1475</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee congress on evolutionary computation; artificial life; ieee transactions on evolutionary computation; genetic programming and evolvable machines</td></tr><tr><td>Terms:</td><td>symbolic regression; genetic programming; classifier system; grammatical evolution; xcs</td></tr></table>"	"0.6608"	"0.4515"	5	1420	68052	2	231	2290
2134	2134	"<table><tr><td>Micro-level field:</td><td>2134</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Social sciences and humanities</td></tr><tr><td>Sources:</td><td>international journal of lean six sigma; production planning & control; international journal of production research; total quality management & business excellence; procedia manufacturing</td></tr><tr><td>Terms:</td><td>sigma; lean; lean manufacturing; value stream mapping; lean production</td></tr></table>"	"0.2045"	"0.7041"	5	1395	76734	2	229	1918
963	963	"<table><tr><td>Micro-level field:</td><td>963</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; lecture notes in business information processing; communications in computer and information science; information systems; business process management journal</td></tr><tr><td>Terms:</td><td>process mining; event log; business process models; process discovery; bpmn</td></tr></table>"	"0.5948"	"0.6202"	5	2177	75851	2	207	2013
2558	2558	"<table><tr><td>Micro-level field:</td><td>2558</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>multiscale modeling & simulation; asymptotic analysis; journal of computational physics; applicable analysis; transport in porous media</td></tr><tr><td>Terms:</td><td>homogenization; perforated domain; phase flow; flow; heterogeneous porous medium</td></tr></table>"	"0.9139"	"-0.0645"	5	2182	33770	2	190	1123
794	794	"<table><tr><td>Micro-level field:</td><td>794</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; proceedings of spie; ieee international conference on image processing icip; multimedia tools and applications; international conference on pattern recognition</td></tr><tr><td>Terms:</td><td>texture classification; image annotation; relevance feedback; image retrieval; cbir</td></tr></table>"	"0.6213"	"0.4421"	5	1366	141385	2	184	2535
2705	2705	"<table><tr><td>Micro-level field:</td><td>2705</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Social sciences and humanities</td></tr><tr><td>Sources:</td><td>sustainability; lecture notes in computer science; cities; sustainable cities and society; journal of urban technology</td></tr><tr><td>Terms:</td><td>city; smart city development; citizen; smart sustainable city; smartness</td></tr></table>"	"0.3085"	"0.6573"	5	910	71877	2	183	1920
1646	1646	"<table><tr><td>Micro-level field:</td><td>1646</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>journal of mathematical analysis and applications; journal of number theory; integral transforms and special functions; journal of inequalities and applications; ramanujan journal</td></tr><tr><td>Terms:</td><td>multiple zeta value; gamma function; congruence; first kind; asymptotic expansion</td></tr></table>"	"1.1716"	"0.1753"	5	1514	30960	2	177	1559
1907	1907	"<table><tr><td>Micro-level field:</td><td>1907</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>proceedings of spie; lecture notes in computer science; academic radiology; medical physics; statistics in medicine</td></tr><tr><td>Terms:</td><td>receiver; roc curve; mammographic mass; digital mammogram; mass detection</td></tr></table>"	"-0.0763"	"0.2399"	5	958	102136	2	168	2615
